"precio","metros_cuadrados_construidos","habitaciones","banos","planta","latitud","longitud","ascensor","obra_nueva","piscina","terraza","parking","parking_incluido_en_el_precio","aire_acondicionado","trastero","jardin","planta_was_nan"
1150,36,2,1,1,40.4355508,-3.6992233,1,0,0,0,0,0,1,0,0,0
1700,63,2,1,9,40.4763651,-3.6762951,1,0,1,0,0,0,1,0,1,0
1100,63,2,1,4,40.5574275,-3.6615404,1,0,1,0,1,1,1,1,0,0
1500,52,2,1,4,40.4179348,-3.7065823,1,0,0,0,0,0,1,0,0,0
1250,60,2,1,2,40.4764499,-3.712218,1,0,0,0,0,0,0,1,0,0
1900,65,2,1,4,40.4214014,-3.7058137,1,0,0,0,0,0,0,0,0,0
1990,60,2,1,5,40.4369837,-3.685873,1,0,0,0,0,0,1,0,0,0
2000,64,2,1,6,40.4269957,-3.6779095,1,0,0,0,0,0,1,0,0,0
1300,55,2,1,4,40.4343639,-3.7110871,1,0,0,0,0,0,0,0,0,0
1500,88,2,1,1,40.4684677,-3.6927591,1,0,0,1,0,0,1,0,0,0
940,55,2,1,3,40.4284974,-3.626299,1,0,0,1,0,0,1,0,0,0
1250,60,2,1,2,40.4764499,-3.712218,1,0,0,0,0,0,0,1,0,0
1500,52,2,1,4,40.4179348,-3.7065823,1,0,0,0,0,0,1,0,0,0
1200,60,2,1,5,40.4728841,-3.7127423,1,0,0,1,0,0,1,0,0,0
2100,76,2,1,3,40.4351363,-3.6635478,1,0,0,1,0,0,1,0,1,0
1600,98,2,1,1,40.3996558,-3.6987766,1,0,0,0,0,0,1,1,0,0
1250,56,2,1,3,40.4231386,-3.6987954,1,0,0,0,0,0,1,0,0,0
2495,80,2,1,3,40.4294871,-3.6755583,1,0,0,1,0,0,1,0,0,0
1999,95,2,1,7,40.4110504,-3.7204789,1,0,0,1,0,0,1,0,0,0
1300,50,2,1,3,40.4345766,-3.7110803,1,0,0,0,0,0,0,0,0,0
1950,60,2,1,2,40.4338568,-3.7142411,1,0,0,1,0,0,1,0,0,0
1100,60,2,1,2,40.5881555,-4.1295391,0,0,0,1,1,1,0,0,0,0
1750,65,2,1,1,40.421988,-3.699925,1,0,0,0,0,0,1,0,0,0
1400,65,2,1,3,40.4490749,-3.7054312,1,0,0,1,0,0,1,0,0,0
1050,45,2,1,2,40.4525121,-3.7002254,0,0,0,0,0,0,1,0,0,0
1900,110,2,1,5,40.4158335,-3.7052556,1,0,0,0,0,0,1,0,0,0
1200,65,2,1,1,40.4248075,-3.66618,1,0,0,0,0,0,1,0,0,0
2050,98,2,1,3,40.420636,-3.7007618,0,0,0,0,0,0,1,0,0,0
1200,55,2,1,3,40.4266311,-3.6510456,1,0,0,1,0,0,1,0,0,0
1200,70,2,1,10,40.4360144,-3.6585565,1,0,0,0,0,0,1,0,0,0
1200,85,2,1,1,40.39788,-3.60345,1,0,1,1,1,1,1,0,1,0
1550,75,2,1,1,40.3993906,-3.7065426,1,0,0,1,1,0,1,0,1,0
2000,94,2,1,6,40.4314857,-3.7142785,1,0,0,0,0,0,1,0,0,0
1200,53,2,1,2,40.3935571,-3.7122621,1,0,0,0,0,0,1,0,0,0
1400,75,2,1,3,40.4438643,-3.542278,1,0,1,0,0,0,1,0,0,0
1700,86,2,1,4,40.441178,-3.6995308,1,0,0,0,0,0,1,0,0,0
950,80,2,1,1,40.75254,-3.78403,1,0,0,1,0,0,0,0,1,0
1390,85,2,1,2,40.3989308,-3.7003113,1,0,0,1,0,0,0,0,0,0
1350,50,2,1,1,40.4353908,-3.8150869,0,0,0,0,0,0,1,0,0,0
1500,50,2,1,2,40.3882421,-3.7089606,0,0,0,0,0,0,1,0,0,0
1000,57,2,1,2,40.4725695,-3.6997501,0,0,0,0,0,0,1,0,0,0
1500,60,2,1,3,40.4075317,-3.7018893,1,0,0,0,0,0,1,0,0,0
1250,71,2,1,1,40.372293,-3.758601,1,0,0,1,0,0,1,0,0,0
1250,68,2,1,4,40.4787191,-3.6847381,1,0,0,1,0,0,0,1,1,0
1500,58,2,1,6,40.4303613,-3.7225766,1,0,0,0,0,0,1,0,0,0
1650,80,2,1,1,40.4382438,-3.6727037,1,0,0,0,0,0,1,0,0,0
1500,58,2,1,6,40.4303613,-3.7225766,1,0,0,0,0,0,1,0,0,0
1200,85,2,1,1,40.39788,-3.60345,1,0,1,1,1,1,1,0,1,0
1450,65,2,1,6,40.4431991,-3.701256,1,0,0,0,0,0,1,0,0,0
1250,68,2,1,4,40.4787191,-3.6847381,1,0,0,1,0,0,0,1,1,0
1350,50,2,1,1,40.4353908,-3.8150869,0,0,0,0,0,0,1,0,0,0
1650,40,2,1,3,40.4084075,-3.7031353,0,0,0,0,0,0,1,0,0,0
1300,70,2,1,2,40.6156454,-3.7233962,1,0,1,1,1,1,1,1,1,0
2050,98,2,1,3,40.420636,-3.7007618,0,0,0,0,0,0,1,0,0,0
1495,45,2,1,2,40.432671,-3.7146272,1,0,0,0,0,0,0,0,0,0
1400,75,2,1,3,40.4443332,-3.5432358,1,0,1,0,0,0,1,0,0,0
1400,75,2,1,3,40.4438643,-3.542278,1,0,1,0,0,0,1,0,0,0
1650,80,2,1,1,40.4382438,-3.6727037,1,0,0,0,0,0,1,0,0,0
1570,58,2,1,4,40.4230047,-3.70292,0,0,0,0,0,0,1,0,0,0
1400,50,2,1,1,40.4242778,-3.7085952,0,0,0,0,0,0,1,0,0,0
860,60,2,1,1,40.743294,-4.0580364,0,0,0,1,0,0,0,0,0,0
1550,55,2,1,3,40.4237136,-3.7031642,0,0,0,0,0,0,1,1,0,0
1395,54,2,1,1,40.4003985,-3.6968599,1,0,0,0,0,0,1,0,0,0
1150,67,2,1,5,40.3872995,-3.7586122,1,0,0,1,0,0,0,0,0,0
913,66,2,1,1,40.3664504,-3.6171073,1,0,0,0,1,1,0,1,0,0
850,58,2,1,2,40.2543297,-3.8272197,1,0,0,0,1,0,0,0,0,0
1600,50,2,1,2,40.4422883,-3.6757352,1,0,0,0,0,0,1,0,0,0
1050,60,2,1,5,40.3990058,-3.7752539,0,0,0,0,0,0,0,0,0,0
1400,69,2,1,2,40.4565698,-3.7046122,0,0,0,0,1,0,1,0,0,0
913,66,2,1,2,40.3713092,-3.6105399,1,0,0,0,1,1,0,1,0,0
1850,90,2,1,1,40.4130245,-3.7037045,1,0,0,0,0,0,0,0,0,0
1300,70,2,1,3,40.4412432,-3.6460021,0,0,0,1,0,0,1,0,0,0
2200,84,2,1,1,40.3973466,-3.6927418,1,0,0,1,1,1,1,0,0,0
1400,55,2,1,4,40.4103937,-3.7111567,0,0,0,0,0,0,1,0,0,0
1595,65,2,1,2,40.4367722,-3.6752627,1,0,0,1,0,0,1,0,1,0
985,50,2,1,2,40.3490189,-3.6860981,0,0,0,0,0,0,0,0,0,0
1300,71,2,1,1,40.4102548,-3.7286049,1,0,0,1,0,0,0,0,0,0
925,45,2,1,4,40.4108797,-3.6956752,0,0,0,0,0,0,0,1,0,0
1200,85,2,1,1,40.4673429,-3.8675319,1,0,1,1,1,1,0,1,1,0
1545,64,2,1,3,40.3986797,-3.6991824,1,0,0,0,0,0,1,0,0,0
1800,70,2,1,5,40.4241837,-3.6561168,1,0,0,1,0,0,0,0,0,0
1400,60,2,1,1,40.479451,-3.3718914,1,0,0,0,0,0,0,0,0,0
1050,51,2,1,2,40.4494028,-3.5845224,0,0,0,0,0,0,1,0,0,0
1600,40,2,1,6,40.4285732,-3.7196543,1,0,0,1,0,0,1,0,0,0
2000,65,2,1,1,40.4166668,-3.7067224,1,0,0,0,0,0,1,0,0,0
1500,60,2,1,4,40.4756606,-3.6870318,1,0,0,0,0,0,1,0,0,0
985,50,2,1,2,40.3490189,-3.6860981,0,0,0,0,0,0,0,0,0,0
1400,60,2,1,1,40.479451,-3.3718914,1,0,0,0,0,0,0,0,0,0
1300,71,2,1,1,40.4102548,-3.7286049,1,0,0,1,0,0,0,0,0,0
1250,53,2,1,1,40.4780656,-3.7099989,1,0,0,1,0,0,1,0,0,0
2200,80,2,1,6,40.4251271,-3.7009498,1,0,0,0,0,0,1,0,0,0
1350,68,2,1,1,40.4974832,-3.6734453,1,0,1,1,1,1,0,1,0,0
1350,59,2,1,2,40.4430998,-3.6730712,1,0,0,0,0,0,0,0,0,0
1350,66,2,1,1,40.395791,-3.695829,1,0,0,1,0,0,0,1,0,0
1200,60,2,1,1,40.396583,-3.6953636,1,0,0,0,0,0,0,0,0,0
2300,80,2,1,4,40.4296392,-3.6788395,1,0,0,0,0,0,1,0,0,0
700,70,2,1,1,40.1082733,-3.3884908,0,0,0,0,0,0,1,0,0,0
1200,60,2,1,3,40.4484103,-3.707232,1,0,0,0,0,0,1,0,0,0
1380,60,2,1,1,40.4500473,-3.7099722,0,0,0,0,0,0,1,0,0,0
1500,70,2,1,3,40.4271183,-3.7194357,1,0,0,0,0,0,1,0,0,0
1000,65,2,1,1,40.4017714,-3.7461066,0,0,0,1,0,0,0,0,0,0
1850,49,2,1,2,40.4100127,-3.6934814,0,0,0,0,0,0,1,0,0,0
2000,65,2,1,4,40.4261698,-3.7048655,0,0,0,0,0,0,0,0,0,0
1350,65,2,1,2,40.4039139,-3.8773976,1,0,0,0,0,0,0,1,0,0
1850,100,2,1,3,40.4052515,-3.6932389,1,0,0,1,0,0,1,0,0,0
1500,64,2,1,4,40.4300483,-3.7184362,1,0,0,0,0,0,1,0,0,0
1200,40,2,1,2,40.4115184,-3.7045812,0,0,0,0,0,0,0,0,0,0
950,52,2,1,4,40.4815432,-3.7204462,1,0,0,1,0,0,1,0,0,0
990,57,2,1,3,40.4280006,-3.6291248,0,0,0,1,0,0,0,0,0,0
1140,78,2,1,6,40.4670826,-3.7237715,1,0,0,1,0,0,1,0,0,0
1300,30,2,1,3,40.4096734,-3.6991356,0,0,0,0,0,0,1,0,0,0
2300,56,2,1,1,40.4133134,-3.7089885,1,0,0,0,0,0,1,0,0,0
1200,50,2,1,4,40.4017772,-3.6065251,1,0,0,1,0,0,1,0,0,0
1750,75,2,1,0,40.4491041,-3.7013318,1,0,0,0,0,0,1,0,0,0
1500,51,2,1,2,40.4484289,-3.7097699,1,0,0,0,0,0,0,0,0,0
2200,80,2,1,6,40.4388213,-3.6785435,1,0,0,1,0,0,1,1,0,0
1350,57,2,1,2,40.438833,-3.6660907,0,0,0,1,0,0,0,0,0,0
1570,72,2,1,3,40.4271669,-3.6647921,1,0,0,1,0,0,1,0,0,0
1700,70,2,1,3,40.4312897,-3.684586,1,0,0,0,0,0,1,0,0,0
1600,80,2,1,3,40.4256541,-3.703356,0,0,0,0,0,0,1,0,0,0
3000,75,2,1,12,40.4482056,-3.6922457,1,0,1,1,0,0,1,0,0,0
1850,75,2,1,1,40.4223161,-3.7078297,1,0,0,0,0,0,1,0,0,0
1500,60,2,1,1,40.466726,-3.7054809,1,0,0,0,1,1,0,0,0,0
1050,23,2,1,1,40.3933511,-3.6671245,0,0,0,0,0,0,1,0,0,0
1600,65,2,1,6,40.4301081,-3.7023488,1,0,0,0,0,0,1,0,0,0
1275,59,2,1,11,40.4787821,-3.7025606,1,0,0,0,1,0,1,0,0,0
1275,59,2,1,11,40.4787821,-3.7025606,1,0,0,0,1,0,1,0,0,0
1500,79,2,1,1,40.4120752,-3.707606,1,0,0,0,0,0,1,0,0,0
1600,70,2,1,2,40.4409287,-3.6778497,1,0,0,0,0,0,0,0,0,0
1500,70,2,1,5,40.4349326,-3.6799289,1,0,0,0,0,0,1,0,0,0
1200,60,2,1,1,40.4441305,-3.6508904,1,0,0,0,0,0,0,0,0,0
1495,75,2,1,2,40.467441,-3.6759822,1,0,1,0,1,0,0,0,1,0
1600,65,2,1,4,40.4091106,-3.7016317,0,0,0,0,0,0,1,0,0,0
1300,50,2,1,1,40.4280741,-3.674179,1,0,0,0,0,0,0,0,0,0
1500,74,2,1,1,40.4452834,-3.6700433,1,0,1,0,0,0,1,1,1,0
1600,70,2,1,5,40.4572892,-3.6773685,1,0,0,0,0,0,1,0,0,0
1450,58,2,1,2,40.4180359,-3.6766842,1,0,0,0,0,0,0,0,0,0
1100,65,2,1,2,40.4931424,-3.9635777,1,0,1,1,1,1,0,1,1,0
1500,73,2,1,0,40.3878316,-3.7095129,1,0,0,0,0,0,1,1,0,0
1450,59,2,1,4,40.4326603,-3.6743072,1,0,0,0,0,0,1,0,0,0
1750,55,2,1,2,40.4244868,-3.6740731,1,0,0,0,0,0,1,0,1,0
1190,50,2,1,2,40.4384966,-3.716261,1,0,0,0,0,0,0,0,0,0
1350,65,2,1,5,40.4026677,-3.7024609,1,0,0,0,0,0,1,0,0,0
1450,83,2,1,3,40.4216728,-3.704351,0,0,0,0,0,0,1,0,0,0
1500,70,2,1,7,40.4443544,-3.6672628,1,0,1,1,1,0,0,0,0,0
1550,74,2,1,1,40.4057606,-3.7005804,1,0,0,0,0,0,1,0,0,0
1600,70,2,1,3,40.4463969,-3.711063,1,0,0,0,0,0,0,0,0,0
1200,65,2,1,1,40.4600029,-3.7047475,0,0,0,0,0,0,0,1,0,0
1150,83,2,1,2,40.4669508,-3.706523,1,0,0,1,1,1,1,0,0,0
2000,87,2,1,4,40.4234909,-3.6707614,1,0,0,0,0,0,1,0,0,0
1180,60,2,1,2,40.3952408,-3.6670036,1,0,0,1,1,0,1,0,1,0
1560,55,2,1,2,40.4506974,-3.7043964,1,0,0,0,0,0,1,1,0,0
1100,50,2,1,3,40.4646587,-3.6950692,0,0,0,0,0,0,0,0,0,0
1250,80,2,1,1,40.440894,-3.673038,0,0,0,0,0,0,1,0,0,0
1850,78,2,1,5,40.4361565,-3.7013307,1,0,0,0,0,0,1,0,0,0
2000,64,2,1,6,40.4246855,-3.6714723,1,0,0,0,0,0,1,0,0,0
1600,60,2,1,4,40.4326606,-3.7125606,1,0,0,0,0,0,0,0,0,0
1100,60,2,1,2,40.3232129,-3.8676291,0,0,0,1,0,0,0,0,0,0
1300,48,2,1,1,40.43761,-3.7092035,0,0,0,0,0,0,0,0,0,0
950,70,2,1,2,40.3478243,-3.8306481,0,0,0,1,0,0,1,0,0,0
2000,79,2,1,11,40.4615476,-3.6889635,1,0,0,1,0,0,1,0,0,0
1100,55,2,1,1,40.402468,-3.6911641,1,0,0,0,0,0,0,0,0,0
1250,69,2,1,13,40.4779201,-3.7137513,1,0,0,0,1,1,1,0,0,0
1200,63,2,1,2,40.4596654,-3.7003111,0,0,0,0,0,0,1,0,0,0
1199,40,2,1,4,40.4462333,-3.7019468,1,0,0,0,0,0,0,0,0,0
1600,55,2,1,2,40.4390471,-3.6990551,1,0,0,0,0,0,1,0,0,0
1250,69,2,1,13,40.4779201,-3.7137513,1,0,0,0,1,1,1,0,0,0
1100,35,2,1,1,40.4128382,-3.7272697,1,0,0,0,0,0,0,0,0,0
1600,55,2,1,2,40.4390471,-3.6990551,1,0,0,0,0,0,1,0,0,0
1320,52,2,1,5,40.4284351,-3.7166208,1,0,0,0,0,0,0,0,0,0
1199,40,2,1,4,40.4462333,-3.7019468,1,0,0,0,0,0,0,0,0,0
1250,41,2,1,1,40.4085134,-3.6996064,1,0,0,0,0,0,0,0,0,0
1610,81,2,1,10,40.4522123,-3.6931763,1,0,0,1,0,0,1,0,0,0
1300,60,2,1,5,40.4381229,-3.7080141,1,0,0,0,0,0,0,0,0,0
750,75,2,1,1,40.2141453,-3.8531044,0,0,0,1,0,0,1,0,0,0
1800,100,2,1,1,40.4855245,-3.6947682,1,0,1,0,0,0,1,0,1,0
1800,70,2,1,1,40.4263988,-3.7053932,0,0,0,0,0,0,0,0,0,0
2250,76,2,1,2,40.4321699,-3.6804018,1,0,0,0,0,0,1,0,0,0
810,55,2,1,1,40.37156,-3.7622778,1,0,0,0,1,1,0,0,0,0
1600,57,2,1,3,40.4368682,-3.7010671,1,0,0,0,0,0,1,0,0,0
1990,75,2,1,4,40.4353955,-3.711959,1,0,0,0,1,0,1,0,1,0
1200,70,2,1,14,40.4359084,-3.656234,1,0,0,1,0,0,0,0,0,0
1600,68,2,1,4,40.4261543,-3.7075222,1,0,0,0,0,0,1,0,0,0
1180,85,2,1,2,40.3063071,-3.9288964,1,0,1,1,1,1,1,0,1,0
1200,70,2,1,4,40.4679185,-3.7221498,1,0,0,1,1,1,1,1,0,0
1100,50,2,1,2,40.4500161,-3.5850991,0,0,0,0,0,0,0,0,0,0
2475,70,2,1,3,40.4191057,-3.705554,1,0,0,0,0,0,1,0,0,0
1400,55,2,1,8,40.4796504,-3.6473442,1,0,0,0,0,0,1,0,0,0
2500,75,2,1,3,40.4281789,-3.6746502,1,0,0,0,0,0,1,0,0,0
1600,90,2,1,3,40.450614,-3.710992,1,0,1,1,0,0,1,0,0,0
900,75,2,1,1,40.7487604,-3.6027951,0,0,0,0,1,0,0,1,0,0
1200,70,2,1,2,40.4090005,-3.7087833,0,0,0,1,0,0,0,0,0,0
800,64,2,1,3,40.6627165,-3.7675914,0,0,0,1,0,0,1,0,0,0
1375,96,2,1,3,40.4100925,-3.6366512,1,0,1,0,0,0,0,1,1,0
1450,55,2,1,1,40.4297106,-3.6741618,1,0,0,0,0,0,0,0,0,0
2100,70,2,1,1,40.4122543,-3.6993461,1,0,0,0,0,0,1,0,0,0
920,58,2,1,4,40.3686654,-3.7471889,1,0,0,0,0,0,1,0,0,0
1200,45,2,1,2,40.4046356,-3.7449518,0,0,0,0,0,0,1,0,0,0
1100,68,2,1,1,40.381917,-3.7253248,0,0,0,0,0,0,1,0,0,0
1500,50,2,1,3,40.4237856,-3.7041465,1,0,0,0,0,0,1,0,0,0
850,80,2,1,1,40.576146,-4.0032438,1,0,0,1,0,0,0,0,0,0
1250,72,2,1,8,40.4257384,-3.6572336,1,0,0,0,0,0,1,0,1,0
2200,75,2,1,3,40.4335046,-3.6737345,1,0,0,0,0,0,1,0,0,0
1450,70,2,1,2,40.4084942,-3.7150549,1,0,0,0,0,0,1,0,0,0
1200,68,2,1,1,40.472453,-3.6352244,1,0,0,0,0,0,1,0,1,0
1150,50,2,1,3,40.4523583,-3.7103932,1,0,0,0,0,0,0,0,0,0
2200,75,2,1,3,40.4335046,-3.6737345,1,0,0,0,0,0,1,0,0,0
1350,53,2,1,1,40.4255336,-3.7020153,0,0,0,0,0,0,1,0,0,0
1770,70,2,1,4,40.4226648,-3.7060914,0,0,0,0,0,0,1,0,0,0
1200,68,2,1,1,40.472453,-3.6352244,1,0,0,0,0,0,1,0,1,0
1200,83,2,1,1,40.3867199,-3.6749299,1,0,0,0,0,0,0,0,0,0
1590,60,2,1,2,40.4318364,-3.678007,1,0,0,0,0,0,1,0,1,0
1450,70,2,1,2,40.4084942,-3.7150549,1,0,0,0,0,0,1,0,0,0
1150,80,2,1,2,40.4939854,-3.8756044,1,0,0,0,0,0,0,1,0,0
1600,60,2,1,2,40.4667982,-3.7041092,1,0,0,0,1,1,1,0,0,0
2450,80,2,1,1,40.4847136,-3.6865905,0,0,0,0,0,0,1,0,1,0
1250,55,2,1,4,40.3932691,-3.6946109,0,0,0,0,0,0,1,0,0,0
1600,64,2,1,1,40.4366925,-3.6835838,1,0,0,0,0,0,1,0,0,0
1250,66,2,1,1,40.4659131,-3.7057702,1,0,0,0,0,0,1,1,0,0
1250,65,2,1,7,40.4784036,-3.7064816,1,0,0,0,0,0,1,0,0,0
2000,64,2,1,5,40.4520657,-3.7014875,1,0,0,0,0,0,1,0,0,0
2200,69,2,1,2,40.4290019,-3.6722562,0,0,0,1,0,0,1,0,0,0
1700,51,2,1,4,40.4373663,-3.7001167,1,0,0,0,0,0,0,0,0,0
975,70,2,1,1,40.157955,-3.6192473,1,0,0,1,0,0,0,0,0,0
1340,65,2,1,1,40.4665304,-3.6992913,0,0,0,0,1,1,1,1,0,0
1450,55,2,1,2,40.4457938,-3.6720212,0,0,0,0,0,0,1,0,0,0
1450,48,2,1,5,40.4465557,-3.6653626,1,0,0,1,0,0,0,0,0,0
1600,66,2,1,3,40.40868,-3.6986523,1,0,0,0,0,0,0,0,0,0
1700,60,2,1,5,40.4260423,-3.6681808,1,0,0,0,0,0,1,0,0,0
1100,70,2,1,3,40.6157416,-3.7241523,1,0,1,0,1,1,0,1,1,0
1800,60,2,1,2,40.4321081,-3.6857731,1,0,0,0,0,0,0,0,0,0
1300,50,2,1,3,40.4335123,-3.6712433,0,0,0,0,0,0,1,0,0,0
1800,70,2,1,4,40.4330211,-3.7133184,1,0,0,1,0,0,1,0,0,0
1600,65,2,1,2,40.4684589,-3.686365,1,0,0,1,0,0,1,0,0,0
1000,57,2,1,5,40.3973298,-3.6360991,0,0,0,0,0,0,1,0,0,0
1100,70,2,1,2,40.3960473,-3.7601948,0,0,0,0,0,0,0,0,0,0
1300,50,2,1,5,40.4283127,-3.6747774,1,0,0,0,0,0,1,0,0,0
1600,79,2,1,6,40.4235299,-3.7137814,1,0,0,0,0,0,1,0,0,0
1300,75,2,1,1,40.4565163,-3.7824388,0,0,0,0,0,0,1,0,0,0
1799,70,2,1,1,40.4110613,-3.6944671,0,0,0,0,0,0,1,0,0,0
1500,50,2,1,3,40.4109222,-3.6981468,0,0,0,0,0,0,1,0,0,0
1600,50,2,1,4,40.4240915,-3.6812805,1,0,0,0,0,0,0,0,0,0
1000,95,2,1,2,40.4808002,-3.3671323,1,0,0,0,0,0,1,0,0,0
950,60,2,1,3,40.3132201,-3.7248274,0,0,0,0,0,0,0,0,0,0
2300,72,2,1,4,40.4243661,-3.6785088,1,0,0,0,0,0,1,0,0,0
1350,70,2,1,3,40.4246153,-3.6991693,0,0,0,0,0,0,1,0,0,0
1799,70,2,1,1,40.4110613,-3.6944671,0,0,0,0,0,0,1,0,0,0
1350,70,2,1,6,40.4428199,-3.6483635,1,0,0,0,0,0,0,0,0,0
1700,80,2,1,2,40.4673697,-3.6994731,0,0,0,0,0,0,0,0,0,0
1900,70,2,1,5,40.4281919,-3.7093429,1,0,0,0,0,0,1,0,0,0
1890,85,2,1,3,40.4752446,-3.6444447,1,0,0,1,0,0,1,0,0,0
1800,77,2,1,3,40.396302,-3.6606419,0,0,0,0,0,0,1,0,0,0
2300,76,2,1,2,40.4265555,-3.6851417,1,0,0,0,0,0,1,0,0,0
1500,65,2,1,2,40.4329564,-3.674843,1,0,0,0,0,0,1,0,0,0
1700,76,2,1,3,40.4455869,-3.6768252,1,0,0,0,0,0,1,0,0,0
2000,70,2,1,2,40.4229749,-3.7077405,0,0,0,0,0,0,1,0,0,0
1500,80,2,1,8,40.4588733,-3.6802072,1,0,0,0,1,1,1,0,0,0
1450,50,2,1,4,40.4465653,-3.7019978,1,0,0,0,0,0,1,0,0,0
2400,90,2,1,5,40.4595564,-3.6758134,1,0,0,0,0,0,1,0,0,0
2200,75,2,1,0,40.4361143,-3.696317,1,0,0,0,0,0,1,0,0,0
1600,65,2,1,1,40.4352476,-3.6848856,1,0,0,0,0,0,1,0,0,0
1340,67,2,1,2,40.4112835,-3.7009153,0,0,0,0,0,0,1,0,0,0
2150,90,2,1,2,40.4348106,-3.680724,1,0,0,0,0,0,1,0,0,0
1350,70,2,1,2,40.4009068,-3.6961556,0,0,0,0,0,0,0,0,0,0
980,83,2,1,5,40.373246,-3.7527323,1,0,0,1,1,0,0,0,0,0
1200,51,2,1,2,40.4651076,-3.7019225,0,0,0,0,0,0,0,0,0,0
950,68,2,1,2,40.3148469,-3.7183002,1,0,0,0,0,0,0,0,0,0
1200,75,2,1,3,40.4104581,-3.7322403,0,0,0,0,0,0,0,0,0,0
1500,68,2,1,1,40.435825,-3.6756912,1,0,0,0,0,0,0,0,0,0
1440,45,2,1,2,40.4439261,-3.6980794,0,0,0,0,0,0,1,0,0,0
1350,56,2,1,8,40.4617549,-3.6928649,1,0,0,1,0,0,1,0,0,0
1295,45,2,1,3,40.4678683,-3.7005776,0,0,0,0,0,0,1,1,0,0
1400,90,2,1,2,40.4904066,-3.7181179,1,0,1,0,1,1,0,0,1,0
1200,82,2,1,6,40.3978975,-3.6583613,1,0,0,0,0,0,1,0,0,0
800,68,2,1,1,40.4851036,-4.171901,0,0,0,0,0,0,1,0,0,0
2350,79,2,1,4,40.425548,-3.6773682,1,0,0,0,0,0,1,0,0,0
1600,50,2,1,1,40.412105,-3.7015182,1,0,0,0,0,0,1,0,0,0
1650,60,2,1,6,40.4315144,-3.6728413,1,0,0,0,0,0,1,0,0,0
1200,80,2,1,2,40.5030696,-3.6718694,1,0,0,0,0,0,0,0,0,0
1650,68,2,1,5,40.4331869,-3.6733689,1,0,0,0,0,0,1,0,0,0
875,32,2,1,4,40.4008863,-3.7026304,1,0,0,0,0,0,0,0,0,0
1100,84,2,1,1,40.4027355,-3.9983772,0,0,0,1,1,0,0,0,0,0
1200,80,2,1,2,40.4632217,-3.715483,1,0,0,1,0,0,0,0,0,0
2350,90,2,1,1,40.4259036,-3.6774173,1,0,0,0,1,1,1,0,0,0
1450,70,2,1,5,40.4059632,-3.7015414,1,0,0,0,0,0,1,0,0,0
1400,80,2,1,2,40.4591476,-3.7072249,0,0,0,1,0,0,1,0,0,0
1400,72,2,1,3,40.4387503,-3.6341773,1,0,0,1,0,0,1,0,0,0
1200,75,2,1,3,40.4776211,-3.7153444,1,0,0,1,0,0,1,1,0,0
1400,40,2,1,4,40.4102029,-3.7066464,1,0,0,0,0,0,1,0,0,0
1500,75,2,1,3,40.430036,-3.6494783,0,0,0,1,0,0,0,0,0,0
1350,60,2,1,1,40.4673196,-3.6836607,1,0,1,0,0,0,0,0,1,0
1200,80,2,1,4,40.4071479,-3.6061953,1,0,0,1,1,1,0,1,0,0
925,91,2,1,2,40.0310903,-3.5993021,0,0,0,0,0,0,1,0,0,0
1500,60,2,1,2,40.4255155,-3.7049598,0,0,0,0,0,0,0,0,0,0
1295,65,2,1,2,40.4328627,-3.7158403,1,0,0,0,0,0,1,0,0,0
1400,50,2,1,0,40.4128027,-3.7143558,0,0,0,0,0,0,0,0,0,0
2200,55,2,1,2,40.4309056,-3.684996,1,0,0,0,0,0,1,0,0,0
1200,87,2,1,1,40.6757526,-3.6150157,1,0,0,1,1,1,0,1,0,0
1290,65,2,1,3,40.3884044,-3.6442381,0,0,0,0,0,0,1,0,0,0
2500,65,2,1,5,40.4176669,-3.6955727,1,0,0,0,0,0,1,1,0,0
1250,65,2,1,3,40.4521472,-3.7085277,0,0,0,1,0,0,0,0,0,0
1700,100,2,1,1,40.4225791,-3.6773218,1,0,0,1,0,0,0,0,0,0
1350,65,2,1,4,40.4051947,-3.7135651,1,0,0,0,0,0,0,0,0,0
1700,80,2,1,1,40.4642765,-3.6687776,1,0,0,1,1,1,1,0,1,0
1200,61,2,1,3,40.3173758,-3.7236386,1,0,0,0,0,0,1,1,0,0
1800,60,2,1,4,40.3969916,-3.7187195,1,0,0,0,0,0,1,0,0,0
1100,60,2,1,2,40.4014515,-3.6630958,0,0,0,0,0,0,1,0,0,0
1550,79,2,1,1,40.4243035,-3.6702068,1,0,0,0,1,0,0,0,0,0
1180,55,2,1,3,40.4502888,-3.7008553,0,0,0,0,0,0,0,0,0,0
2350,59,2,1,4,40.4267195,-3.6666308,0,0,0,0,0,0,1,0,0,0
600,80,2,1,1,40.3613742,-4.3935481,0,0,0,0,0,0,0,0,0,0
1600,70,2,1,4,40.4349181,-3.671268,1,0,0,1,0,0,1,0,0,0
1050,66,2,1,4,40.3260891,-3.7687239,1,0,0,0,0,0,1,0,0,0
950,50,2,1,2,40.4281975,-3.6202629,0,0,0,0,0,0,1,0,0,0
950,85,2,1,2,40.345865,-3.8272235,1,0,0,0,0,0,1,0,0,0
1300,80,2,1,1,40.0333287,-3.6037331,0,0,0,0,0,0,0,0,0,0
1700,76,2,1,1,40.437734,-3.7025116,1,0,0,0,0,0,1,0,0,0
900,78,2,1,1,40.5945597,-4.1470513,1,0,0,0,0,0,0,0,0,0
